"Level_id","Agg_Level_1","Agg_Level_2","Dollar_Sales","weight"
"Level12","FOODS_3_113","TX_3",51.2,1.312492e-05
"Level12","FOODS_3_114","TX_3",75.04,1.9236212e-05
"Level12","FOODS_3_115","TX_3",215.04,5.5124666e-05
"Level12","FOODS_3_116","TX_3",53.1,1.3611978e-05
"Level12","FOODS_3_117","TX_3",543.32,0.000139277965
"Level12","FOODS_3_118","TX_3",74.34,1.9056769e-05
"Level12","FOODS_3_119","TX_3",85.6,2.1943226e-05
"Level12","FOODS_3_120","TX_3",3894.36,0.000998304009
"Level12","FOODS_3_121","TX_3",151.98,3.8959481e-05
"Level12","FOODS_3_122","TX_3",80,2.0507688e-05
"Level12","FOODS_3_123","TX_3",19.84,5.085907e-06
"Level12","FOODS_3_124","TX_3",459.36,0.000117755146
"Level12","FOODS_3_125","TX_3",149.4,3.8298108e-05
"Level12","FOODS_3_126","TX_3",249.48,6.3953226e-05
"Level12","FOODS_3_127","TX_3",143.64,3.6821554e-05
"Level12","FOODS_3_128","TX_3",56.62,1.4514316e-05
"Level12","FOODS_3_129","TX_3",53.6,1.3740151e-05
"Level12","FOODS_3_130","TX_3",91.12,2.3358257e-05
"Level12","FOODS_3_131","TX_3",62,1.5893458e-05
"Level12","FOODS_3_132","TX_3",120.6,3.091534e-05
"Level12","FOODS_3_133","TX_3",99.2,2.5429533e-05
"Level12","FOODS_3_134","TX_3",502.56,0.000128829297
"Level12","FOODS_3_135","TX_3",333,8.5363252e-05
"Level12","FOODS_3_136","TX_3",1523.2,0.000390466384
"Level12","FOODS_3_137","TX_3",33.28,8.531198e-06
"Level12","FOODS_3_138","TX_3",158.4,4.0605223e-05
"Level12","FOODS_3_139","TX_3",134.46,3.4468297e-05
"Level12","FOODS_3_140","TX_3",81,2.0764034e-05
"Level12","FOODS_3_141","TX_3",26.82,6.875202e-06
"Level12","FOODS_3_142","TX_3",31.84,8.16206e-06
"Level12","FOODS_3_143","TX_3",61.44,1.5749905e-05
"Level12","FOODS_3_144","TX_3",116.82,2.9946352e-05
"Level12","FOODS_3_145","TX_3",8.94,2.291734e-06
"Level12","FOODS_3_146","TX_3",453.28,0.000116196561
"Level12","FOODS_3_147","TX_3",199.66,5.1182063e-05
"Level12","FOODS_3_148","TX_3",26.32,6.747029e-06
"Level12","FOODS_3_149","TX_3",10.42,2.671126e-06
"Level12","FOODS_3_150","TX_3",898.64,0.000230362862
"Level12","FOODS_3_151","TX_3",365,9.3566328e-05
"Level12","FOODS_3_152","TX_3",160,4.1015376e-05
"Level12","FOODS_3_153","TX_3",50.46,1.2935224e-05
"Level12","FOODS_3_154","TX_3",283.1,7.2571582e-05
"Level12","FOODS_3_155","TX_3",9.9,2.537826e-06
"Level12","FOODS_3_156","TX_3",137.94,3.5360381e-05
"Level12","FOODS_3_157","TX_3",122.84,3.1489555e-05
"Level12","FOODS_3_158","TX_3",43.16,1.1063898e-05
"Level12","FOODS_3_159","TX_3",56.62,1.4514316e-05
"Level12","FOODS_3_160","TX_3",9.92,2.542953e-06
"Level12","FOODS_3_161","TX_3",7.92,2.030261e-06
"Level12","FOODS_3_162","TX_3",0,0
"Level12","FOODS_3_163","TX_3",89.6,2.2968611e-05
"Level12","FOODS_3_164","TX_3",20.58,5.275603e-06
"Level12","FOODS_3_165","TX_3",13.08,3.353007e-06
"Level12","FOODS_3_166","TX_3",43,1.1022882e-05
"Level12","FOODS_3_167","TX_3",93.06,2.3855568e-05
"Level12","FOODS_3_168","TX_3",120.45,3.0876888e-05
"Level12","FOODS_3_169","TX_3",199,5.1012874e-05
"Level12","FOODS_3_170","TX_3",47.52,1.2181567e-05
"Level12","FOODS_3_171","TX_3",2.48,6.35738e-07
"Level12","FOODS_3_172","TX_3",115.7,2.9659244e-05
"Level12","FOODS_3_173","TX_3",106.38,2.7270098e-05
"Level12","FOODS_3_174","TX_3",197.4,5.0602721e-05
"Level12","FOODS_3_175","TX_3",20.94,5.367887e-06
"Level12","FOODS_3_176","TX_3",49.5,1.2689132e-05
"Level12","FOODS_3_177","TX_3",17.88,4.583468e-06
"Level12","FOODS_3_178","TX_3",145.96,3.7416277e-05
"Level12","FOODS_3_179","TX_3",19.92,5.106414e-06
"Level12","FOODS_3_180","TX_3",14.9,3.819557e-06
"Level12","FOODS_3_181","TX_3",107.28,2.750081e-05
"Level12","FOODS_3_182","TX_3",19.8,5.075653e-06
"Level12","FOODS_3_183","TX_3",210,5.3832682e-05
"Level12","FOODS_3_184","TX_3",92.61,2.3740213e-05
"Level12","FOODS_3_185","TX_3",339.76,8.7096152e-05
"Level12","FOODS_3_186","TX_3",36.48,9.351506e-06
"Level12","FOODS_3_187","TX_3",105,2.6916341e-05
"Level12","FOODS_3_188","TX_3",17.82,4.568088e-06
"Level12","FOODS_3_189","TX_3",33.28,8.531198e-06
"Level12","FOODS_3_190","TX_3",47,1.2048267e-05
"Level12","FOODS_3_191","TX_3",42,1.0766536e-05
"Level12","FOODS_3_192","TX_3",186.32,4.7762406e-05
"Level12","FOODS_3_193","TX_3",7.5,1.922596e-06
"Level12","FOODS_3_194","TX_3",38.74,9.930848e-06
"Level12","FOODS_3_195","TX_3",0,0
"Level12","FOODS_3_196","TX_3",109.56,2.8085279e-05
"Level12","FOODS_3_197","TX_3",15.84,4.060522e-06
"Level12","FOODS_3_198","TX_3",96.6,2.4763034e-05
"Level12","FOODS_3_199","TX_3",28.16,7.218706e-06
"Level12","FOODS_3_200","TX_3",98,2.5121918e-05
"Level12","FOODS_3_201","TX_3",138.24,3.5437285e-05
"Level12","FOODS_3_202","TX_3",3731.84,0.00095664264
"Level12","FOODS_3_203","TX_3",124.5,3.191509e-05
"Level12","FOODS_3_204","TX_3",34.72,8.900337e-06
"Level12","FOODS_3_205","TX_3",48.64,1.2468674e-05
"Level12","FOODS_3_206","TX_3",69.66,1.785707e-05
"Level12","FOODS_3_207","TX_3",41.58,1.0658871e-05
"Level12","FOODS_3_208","TX_3",97.6,2.501938e-05
"Level12","FOODS_3_209","TX_3",43.78,1.1222832e-05
"Level12","FOODS_3_210","TX_3",1.98,5.07565e-07
"Level12","FOODS_3_211","TX_3",96.18,2.4655368e-05
"Level12","FOODS_3_212","TX_3",50.66,1.2986494e-05
"Level12","FOODS_3_213","TX_3",17.92,4.593722e-06
"Level12","FOODS_3_214","TX_3",0.94,2.40965e-07
"Level12","FOODS_3_215","TX_3",95.58,2.4501561e-05
"Level12","FOODS_3_216","TX_3",10.24,2.624984e-06
"Level12","FOODS_3_217","TX_3",62.58,1.6042139e-05
"Level12","FOODS_3_218","TX_3",22,5.639614e-06
"Level12","FOODS_3_219","TX_3",34.24,8.777291e-06
"Level12","FOODS_3_220","TX_3",8.94,2.291734e-06
"Level12","FOODS_3_221","TX_3",59.76,1.5319243e-05
"Level12","FOODS_3_222","TX_3",72.64,1.8620981e-05
"Level12","FOODS_3_223","TX_3",17.82,4.568088e-06
"Level12","FOODS_3_224","TX_3",147.26,3.7749527e-05
"Level12","FOODS_3_225","TX_3",25.74,6.598349e-06
"Level12","FOODS_3_226","TX_3",524.16,0.000134366373
"Level12","FOODS_3_227","TX_3",585,0.00014996247
"Level12","FOODS_3_228","TX_3",319.2,8.1825676e-05
"Level12","FOODS_3_229","TX_3",71.82,1.8410777e-05
"Level12","FOODS_3_230","TX_3",302.4,7.7519061e-05
"Level12","FOODS_3_231","TX_3",262.76,6.7357502e-05
"Level12","FOODS_3_232","TX_3",90,2.3071149e-05
"Level12","FOODS_3_233","TX_3",317.44,8.1374507e-05
"Level12","FOODS_3_234","TX_3",87.5,2.2430284e-05
"Level12","FOODS_3_235","TX_3",8.7,2.230211e-06
"Level12","FOODS_3_236","TX_3",120.32,3.0843563e-05
"Level12","FOODS_3_237","TX_3",35,8.972114e-06
"Level12","FOODS_3_238","TX_3",261.6,6.7060141e-05
"Level12","FOODS_3_239","TX_3",65.34,1.6749654e-05
"Level12","FOODS_3_240","TX_3",17,4.357884e-06
"Level12","FOODS_3_241","TX_3",128.14,3.284819e-05
"Level12","FOODS_3_242","TX_3",118.32,3.0330871e-05
"Level12","FOODS_3_243","TX_3",47.52,1.2181567e-05
"Level12","FOODS_3_244","TX_3",49.3,1.2637863e-05
"Level12","FOODS_3_245","TX_3",367.04,9.4089274e-05
"Level12","FOODS_3_246","TX_3",30.6,7.844191e-06
"Level12","FOODS_3_247","TX_3",44.46,1.1397148e-05
"Level12","FOODS_3_248","TX_3",43.56,1.1166436e-05
"Level12","FOODS_3_249","TX_3",192.96,4.9464544e-05
"Level12","FOODS_3_250","TX_3",119.4,3.0607725e-05
"Level12","FOODS_3_251","TX_3",17.88,4.583468e-06
"Level12","FOODS_3_252","TX_3",1595.8,0.000409077111
"Level12","FOODS_3_253","TX_3",45.54,1.1674002e-05
"Level12","FOODS_3_254","TX_3",24.36,6.244591e-06
"Level12","FOODS_3_255","TX_3",99.5,2.5506437e-05
"Level12","FOODS_3_256","TX_3",5.12,1.312492e-06
"Level12","FOODS_3_257","TX_3",187.06,4.7952102e-05
"Level12","FOODS_3_258","TX_3",144.18,3.6959981e-05
"Level12","FOODS_3_259","TX_3",161.98,4.1522942e-05
"Level12","FOODS_3_260","TX_3",5.91,1.515005e-06
"Level12","FOODS_3_261","TX_3",115.42,2.9587467e-05
"Level12","FOODS_3_262","TX_3",80.64,2.067175e-05
"Level12","FOODS_3_263","TX_3",632.5,0.00016213891
"Level12","FOODS_3_264","TX_3",3.98,1.020257e-06
"Level12","FOODS_3_265","TX_3",111.44,2.856721e-05
"Level12","FOODS_3_266","TX_3",10.44,2.676253e-06
"Level12","FOODS_3_267","TX_3",68.4,1.7534073e-05
"Level12","FOODS_3_268","TX_3",25.08,6.42916e-06
"Level12","FOODS_3_269","TX_3",29.8,7.639114e-06
"Level12","FOODS_3_270","TX_3",26.82,6.875202e-06
"Level12","FOODS_3_271","TX_3",0,0
"Level12","FOODS_3_272","TX_3",109.78,2.8141675e-05
"Level12","FOODS_3_273","TX_3",35.84,9.187444e-06
"Level12","FOODS_3_274","TX_3",22.5,5.767787e-06
"Level12","FOODS_3_275","TX_3",99.84,2.5593595e-05
"Level12","FOODS_3_276","TX_3",0,0
"Level12","FOODS_3_277","TX_3",128.7,3.2991743e-05
"Level12","FOODS_3_278","TX_3",66,1.6918843e-05
"Level12","FOODS_3_279","TX_3",11.92,3.055646e-06
"Level12","FOODS_3_280","TX_3",37.62,9.64374e-06
"Level12","FOODS_3_281","TX_3",208.75,5.3512249e-05
"Level12","FOODS_3_282","TX_3",939.52,0.000240842291
"Level12","FOODS_3_283","TX_3",47.68,1.2222582e-05
"Level12","FOODS_3_284","TX_3",0,0
"Level12","FOODS_3_285","TX_3",43.75,1.1215142e-05
"Level12","FOODS_3_286","TX_3",47.76,1.224309e-05
"Level12","FOODS_3_287","TX_3",89.76,2.3009626e-05
"Level12","FOODS_3_288","TX_3",280.5,7.1905082e-05
"Level12","FOODS_3_289","TX_3",23.84,6.111291e-06
"Level12","FOODS_3_290","TX_3",83,2.1276727e-05
"Level12","FOODS_3_291","TX_3",147.34,3.7770035e-05
"Level12","FOODS_3_292","TX_3",434.32,0.000111336239
"Level12","FOODS_3_293","TX_3",13.86,3.552957e-06
"Level12","FOODS_3_294","TX_3",7.44,1.907215e-06
"Level12","FOODS_3_295","TX_3",152.8,3.9169685e-05
"Level12","FOODS_3_296","TX_3",60,1.5380766e-05
"Level12","FOODS_3_297","TX_3",43.2,1.1074152e-05
"Level12","FOODS_3_298","TX_3",112.38,2.8808175e-05
"Level12","FOODS_3_299","TX_3",36,9.22846e-06
"Level12","FOODS_3_300","TX_3",382.08,9.7944719e-05
"Level12","FOODS_3_301","TX_3",49.5,1.2689132e-05
"Level12","FOODS_3_302","TX_3",111,2.8454417e-05
"Level12","FOODS_3_303","TX_3",47.68,1.2222582e-05
"Level12","FOODS_3_304","TX_3",165.76,4.249193e-05
"Level12","FOODS_3_305","TX_3",163.8,4.1989492e-05
"Level12","FOODS_3_306","TX_3",129.56,3.3212201e-05
"Level12","FOODS_3_307","TX_3",286.56,7.3458539e-05
"Level12","FOODS_3_308","TX_3",139.44,3.5744901e-05
"Level12","FOODS_3_309","TX_3",13.86,3.552957e-06
"Level12","FOODS_3_310","TX_3",27,6.921345e-06
"Level12","FOODS_3_311","TX_3",56.62,1.4514316e-05
"Level12","FOODS_3_312","TX_3",34.56,8.859321e-06
"Level12","FOODS_3_313","TX_3",570.35,0.000146207
"Level12","FOODS_3_314","TX_3",14.88,3.81443e-06
"Level12","FOODS_3_315","TX_3",3.48,8.92084e-07
"Level12","FOODS_3_316","TX_3",25.6,6.56246e-06
"Level12","FOODS_3_317","TX_3",28.2,7.22896e-06
"Level12","FOODS_3_318","TX_3",429.2,0.000110023747
"Level12","FOODS_3_319","TX_3",0,0
"Level12","FOODS_3_320","TX_3",27.72,7.105914e-06
"Level12","FOODS_3_321","TX_3",239.76,6.1461542e-05
"Level12","FOODS_3_322","TX_3",97.28,2.4937349e-05
"Level12","FOODS_3_323","TX_3",19.84,5.085907e-06
"Level12","FOODS_3_324","TX_3",378,9.6898827e-05
"Level12","FOODS_3_325","TX_3",15.36,3.937476e-06
"Level12","FOODS_3_326","TX_3",7.4,1.896961e-06
"Level12","FOODS_3_327","TX_3",268.96,6.8946848e-05
"Level12","FOODS_3_328","TX_3",15.52,3.978492e-06
"Level12","FOODS_3_329","TX_3",768.84,0.000197089138
"Level12","FOODS_3_330","TX_3",179.1,4.5911587e-05
"Level12","FOODS_3_331","TX_3",69.96,1.7933973e-05
"Level12","FOODS_3_332","TX_3",174.24,4.4665745e-05
"Level12","FOODS_3_333","TX_3",514.8,0.000131966974
"Level12","FOODS_3_334","TX_3",56.62,1.4514316e-05
"Level12","FOODS_3_335","TX_3",27.28,6.993122e-06
"Level12","FOODS_3_336","TX_3",54.56,1.3986243e-05
"Level12","FOODS_3_337","TX_3",47.76,1.224309e-05
"Level12","FOODS_3_338","TX_3",11.04,2.830061e-06
"Level12","FOODS_3_339","TX_3",30.4,7.792922e-06
"Level12","FOODS_3_340","TX_3",66.4,1.7021381e-05
"Level12","FOODS_3_341","TX_3",31.84,8.16206e-06
"Level12","FOODS_3_342","TX_3",110,2.8198071e-05
"Level12","FOODS_3_343","TX_3",13.08,3.353007e-06
"Level12","FOODS_3_344","TX_3",109.76,2.8136548e-05
"Level12","FOODS_3_345","TX_3",12.4,3.178692e-06
"Level12","FOODS_3_346","TX_3",166.32,4.2635484e-05
"Level12","FOODS_3_347","TX_3",144.76,3.7108662e-05
"Level12","FOODS_3_348","TX_3",136,3.486307e-05
"Level12","FOODS_3_349","TX_3",379.68,9.7329488e-05
"Level12","FOODS_3_350","TX_3",23.84,6.111291e-06
"Level12","FOODS_3_351","TX_3",52.64,1.3494059e-05
"Level12","FOODS_3_352","TX_3",47.32,1.2130298e-05
"Level12","FOODS_3_353","TX_3",116.74,2.9925844e-05
"Level12","FOODS_3_354","TX_3",50.66,1.2986494e-05
"Level12","FOODS_3_355","TX_3",31.02,7.951856e-06
"Level12","FOODS_3_356","TX_3",90,2.3071149e-05
"Level12","FOODS_3_357","TX_3",40.04,1.0264098e-05
"Level12","FOODS_3_358","TX_3",23.04,5.906214e-06
"Level12","FOODS_3_359","TX_3",13.9,3.563211e-06
"Level12","FOODS_3_360","TX_3",62.72,1.6078028e-05
"Level12","FOODS_3_361","TX_3",79.2,2.0302611e-05
"Level12","FOODS_3_362","TX_3",279.04,7.1530817e-05
"Level12","FOODS_3_363","TX_3",108.03,2.7693069e-05
"Level12","FOODS_3_364","TX_3",13.9,3.563211e-06
"Level12","FOODS_3_365","TX_3",68.12,1.7462297e-05
"Level12","FOODS_3_366","TX_3",20.88,5.352507e-06
"Level12","FOODS_3_367","TX_3",50.92,1.3053144e-05
"Level12","FOODS_3_368","TX_3",759.46,0.000194684611
"Level12","FOODS_3_369","TX_3",131.34,3.3668497e-05
"Level12","FOODS_3_370","TX_3",2240.58,0.000574363951
"Level12","FOODS_3_371","TX_3",65,1.6662497e-05
"Level12","FOODS_3_372","TX_3",537.92,0.000137893696
"Level12","FOODS_3_373","TX_3",29.58,7.582718e-06
"Level12","FOODS_3_374","TX_3",10.24,2.624984e-06
"Level12","FOODS_3_375","TX_3",8.7,2.230211e-06
"Level12","FOODS_3_376","TX_3",172,4.409153e-05
"Level12","FOODS_3_377","TX_3",2178.96,0.000558567904
"Level12","FOODS_3_378","TX_3",74.88,1.9195196e-05
"Level12","FOODS_3_379","TX_3",15.76,4.040015e-06
"Level12","FOODS_3_380","TX_3",3.96,1.015131e-06
"Level12","FOODS_3_381","TX_3",214.56,5.500162e-05
"Level12","FOODS_3_382","TX_3",110.88,2.8423656e-05
"Level12","FOODS_3_383","TX_3",51.25,1.3137738e-05
"Level12","FOODS_3_384","TX_3",59.6,1.5278228e-05
"Level12","FOODS_3_385","TX_3",38.74,9.930848e-06
"Level12","FOODS_3_386","TX_3",33.28,8.531198e-06
"Level12","FOODS_3_387","TX_3",45.56,1.1679128e-05
"Level12","FOODS_3_388","TX_3",159.2,4.08103e-05
"Level12","FOODS_3_389","TX_3",530.88,0.000136089019
"Level12","FOODS_3_390","TX_3",67.64,1.733925e-05
"Level12","FOODS_3_391","TX_3",26.82,6.875202e-06
"Level12","FOODS_3_392","TX_3",147.26,3.7749527e-05
"Level12","FOODS_3_393","TX_3",316.84,8.1220699e-05
"Level12","FOODS_3_394","TX_3",11.92,3.055646e-06
"Level12","FOODS_3_395","TX_3",87.56,2.2445665e-05
"Level12","FOODS_3_396","TX_3",34.44,8.82856e-06
"Level12","FOODS_3_397","TX_3",15.84,4.060522e-06
"Level12","FOODS_3_398","TX_3",118.02,3.0253967e-05
"Level12","FOODS_3_399","TX_3",722.68,0.000185256202
"Level12","FOODS_3_400","TX_3",38.74,9.930848e-06
"Level12","FOODS_3_401","TX_3",27.72,7.105914e-06
"Level12","FOODS_3_402","TX_3",12.96,3.322245e-06
"Level12","FOODS_3_403","TX_3",142.5,3.652932e-05
"Level12","FOODS_3_404","TX_3",0,0
"Level12","FOODS_3_405","TX_3",113.92,2.9202948e-05
"Level12","FOODS_3_406","TX_3",115.2,2.9531071e-05
"Level12","FOODS_3_407","TX_3",65.56,1.6806051e-05
"Level12","FOODS_3_408","TX_3",5.96,1.527823e-06
"Level12","FOODS_3_409","TX_3",36.14,9.264348e-06
"Level12","FOODS_3_410","TX_3",24.12,6.183068e-06
"Level12","FOODS_3_411","TX_3",89.4,2.2917342e-05
"Level12","FOODS_3_412","TX_3",41.5,1.0638363e-05
"Level12","FOODS_3_413","TX_3",39,9.997498e-06
"Level12","FOODS_3_414","TX_3",77.7,1.9918092e-05
"Level12","FOODS_3_415","TX_3",84.48,2.1656119e-05
"Level12","FOODS_3_416","TX_3",64.32,1.6488181e-05
"Level12","FOODS_3_417","TX_3",86.26,2.2112415e-05
"Level12","FOODS_3_418","TX_3",83.58,2.1425407e-05
"Level12","FOODS_3_419","TX_3",97.92,2.510141e-05
"Level12","FOODS_3_420","TX_3",135.68,3.4781039e-05
"Level12","FOODS_3_421","TX_3",19.84,5.085907e-06
"Level12","FOODS_3_422","TX_3",112.8,2.891584e-05
"Level12","FOODS_3_423","TX_3",181.78,4.6598595e-05
"Level12","FOODS_3_424","TX_3",89.24,2.2876326e-05
"Level12","FOODS_3_425","TX_3",24.8,6.357383e-06
"Level12","FOODS_3_426","TX_3",35.76,9.166937e-06
"Level12","FOODS_3_427","TX_3",24.8,6.357383e-06
"Level12","FOODS_3_428","TX_3",31.68,8.121045e-06
"Level12","FOODS_3_429","TX_3",203.32,5.212029e-05
"Level12","FOODS_3_430","TX_3",83.72,2.1461296e-05
"Level12","FOODS_3_431","TX_3",48,1.2304613e-05
"Level12","FOODS_3_432","TX_3",362.18,9.2843432e-05
"Level12","FOODS_3_433","TX_3",32,8.203075e-06
"Level12","FOODS_3_434","TX_3",63.36,1.6242089e-05
"Level12","FOODS_3_435","TX_3",97.68,2.5039887e-05
"Level12","FOODS_3_436","TX_3",17.5,4.486057e-06
"Level12","FOODS_3_437","TX_3",47,1.2048267e-05
"Level12","FOODS_3_438","TX_3",56,1.4355382e-05
"Level12","FOODS_3_439","TX_3",119.2,3.0556455e-05
"Level12","FOODS_3_440","TX_3",5.22,1.338127e-06
"Level12","FOODS_3_441","TX_3",0,0
"Level12","FOODS_3_442","TX_3",34.72,8.900337e-06
"Level12","FOODS_3_443","TX_3",27.5,7.049518e-06
"Level12","FOODS_3_444","TX_3",3538.86,0.000907172969
"Level12","FOODS_3_445","TX_3",14.88,3.81443e-06
"Level12","FOODS_3_446","TX_3",29.5,7.56221e-06
"Level12","FOODS_3_447","TX_3",26.1,6.690633e-06
"Level12","FOODS_3_448","TX_3",159,4.075903e-05
"Level12","FOODS_3_449","TX_3",225.72,5.7862442e-05
"Level12","FOODS_3_450","TX_3",117,2.9992494e-05
"Level12","FOODS_3_451","TX_3",257.52,6.6014248e-05
"Level12","FOODS_3_452","TX_3",14.94,3.829811e-06
"Level12","FOODS_3_453","TX_3",17.88,4.583468e-06
"Level12","FOODS_3_454","TX_3",23.25,5.960047e-06
"Level12","FOODS_3_455","TX_3",1220.16,0.000312783261
"Level12","FOODS_3_456","TX_3",47.76,1.224309e-05
"Level12","FOODS_3_457","TX_3",7.5,1.922596e-06
"Level12","FOODS_3_458","TX_3",603.9,0.000154807412
"Level12","FOODS_3_459","TX_3",176.72,4.5301483e-05
"Level12","FOODS_3_460","TX_3",75.24,1.9287481e-05
"Level12","FOODS_3_461","TX_3",240.24,6.1584588e-05
"Level12","FOODS_3_462","TX_3",123,3.1530571e-05
"Level12","FOODS_3_463","TX_3",84,2.1533073e-05
"Level12","FOODS_3_464","TX_3",66.24,1.6980366e-05
"Level12","FOODS_3_465","TX_3",15.66,4.01438e-06
"Level12","FOODS_3_466","TX_3",0,0
"Level12","FOODS_3_467","TX_3",29.7,7.613479e-06
"Level12","FOODS_3_468","TX_3",74.34,1.9056769e-05
"Level12","FOODS_3_469","TX_3",485.68,0.000124502175
"Level12","FOODS_3_470","TX_3",6.96,1.784169e-06
"Level12","FOODS_3_471","TX_3",20,5.126922e-06
"Level12","FOODS_3_472","TX_3",9.85,2.525009e-06
"Level12","FOODS_3_473","TX_3",447.26,0.000114653358
"Level12","FOODS_3_474","TX_3",71.44,1.8313366e-05
"Level12","FOODS_3_475","TX_3",45,1.1535575e-05
"Level12","FOODS_3_476","TX_3",669.76,0.000171690366
"Level12","FOODS_3_477","TX_3",288.96,7.407377e-05
"Level12","FOODS_3_478","TX_3",62.64,1.605752e-05
"Level12","FOODS_3_479","TX_3",38,9.741152e-06
"Level12","FOODS_3_480","TX_3",65.56,1.6806051e-05
"Level12","FOODS_3_481","TX_3",42.68,1.0940852e-05
"Level12","FOODS_3_482","TX_3",89.4,2.2917342e-05
"Level12","FOODS_3_483","TX_3",80.46,2.0625607e-05
"Level12","FOODS_3_484","TX_3",19.8,5.075653e-06
"Level12","FOODS_3_485","TX_3",145.96,3.7416277e-05
"Level12","FOODS_3_486","TX_3",31.68,8.121045e-06
"Level12","FOODS_3_487","TX_3",109.2,2.7992994e-05
"Level12","FOODS_3_488","TX_3",258.96,6.6383387e-05
"Level12","FOODS_3_489","TX_3",116.82,2.9946352e-05
"Level12","FOODS_3_490","TX_3",62.56,1.6037012e-05
"Level12","FOODS_3_491","TX_3",268.5,6.8828929e-05
"Level12","FOODS_3_492","TX_3",62.58,1.6042139e-05
"Level12","FOODS_3_493","TX_3",27.92,7.157183e-06
"Level12","FOODS_3_494","TX_3",29.8,7.639114e-06
"Level12","FOODS_3_495","TX_3",131.2,3.3632609e-05
"Level12","FOODS_3_496","TX_3",218.9,5.6114162e-05
"Level12","FOODS_3_497","TX_3",77.5,1.9866823e-05
"Level12","FOODS_3_498","TX_3",33.5,8.587594e-06
"Level12","FOODS_3_499","TX_3",903.68,0.000231654846
"Level12","FOODS_3_500","TX_3",15,3.845192e-06
"Level12","FOODS_3_501","TX_3",134.4,3.4452916e-05
"Level12","FOODS_3_502","TX_3",112.64,2.8874825e-05
"Level12","FOODS_3_503","TX_3",372,9.536075e-05
"Level12","FOODS_3_504","TX_3",60.68,1.5555082e-05
"Level12","FOODS_3_505","TX_3",115.84,2.9695133e-05
"Level12","FOODS_3_506","TX_3",27.86,7.141802e-06
"Level12","FOODS_3_507","TX_3",9.9,2.537826e-06
"Level12","FOODS_3_508","TX_3",31,7.946729e-06
"Level12","FOODS_3_509","TX_3",17.82,4.568088e-06
"Level12","FOODS_3_510","TX_3",26,6.664999e-06
"Level12","FOODS_3_511","TX_3",1626.34,0.000416905921
"Level12","FOODS_3_512","TX_3",1.98,5.07565e-07
"Level12","FOODS_3_513","TX_3",104.58,2.6808675e-05
"Level12","FOODS_3_514","TX_3",288.84,7.4043008e-05
"Level12","FOODS_3_515","TX_3",109.44,2.8054517e-05
"Level12","FOODS_3_516","TX_3",1020.6,0.000261626833
"Level12","FOODS_3_517","TX_3",8.82,2.260973e-06
"Level12","FOODS_3_518","TX_3",17.28,4.429661e-06
"Level12","FOODS_3_519","TX_3",63,1.6149804e-05
"Level12","FOODS_3_520","TX_3",115.42,2.9587467e-05
"Level12","FOODS_3_521","TX_3",22.86,5.860072e-06
"Level12","FOODS_3_522","TX_3",14.88,3.81443e-06
"Level12","FOODS_3_523","TX_3",180.18,4.6188441e-05
"Level12","FOODS_3_524","TX_3",0,0
"Level12","FOODS_3_525","TX_3",230,5.8959604e-05
"Level12","FOODS_3_526","TX_3",172.26,4.415818e-05
"Level12","FOODS_3_527","TX_3",54.78,1.404264e-05
"Level12","FOODS_3_528","TX_3",74.7,1.9149054e-05
"Level12","FOODS_3_529","TX_3",67.66,1.7344377e-05
"Level12","FOODS_3_530","TX_3",283.92,7.2781786e-05
"Level12","FOODS_3_531","TX_3",44.64,1.144329e-05
"Level12","FOODS_3_532","TX_3",104.3,2.6736899e-05
"Level12","FOODS_3_533","TX_3",179.28,4.5957729e-05
"Level12","FOODS_3_534","TX_3",185.44,4.7536821e-05
"Level12","FOODS_3_535","TX_3",85.8,2.1994496e-05
"Level12","FOODS_3_536","TX_3",29.8,7.639114e-06
"Level12","FOODS_3_537","TX_3",131.34,3.3668497e-05
"Level12","FOODS_3_538","TX_3",35.88,9.197698e-06
"Level12","FOODS_3_539","TX_3",29.8,7.639114e-06
"Level12","FOODS_3_540","TX_3",399.32,0.000102364126
"Level12","FOODS_3_541","TX_3",0,0
"Level12","FOODS_3_542","TX_3",0,0
"Level12","FOODS_3_543","TX_3",10.44,2.676253e-06
"Level12","FOODS_3_544","TX_3",47.68,1.2222582e-05
"Level12","FOODS_3_545","TX_3",40,1.0253844e-05
"Level12","FOODS_3_546","TX_3",765.44,0.000196217561
"Level12","FOODS_3_547","TX_3",28,7.177691e-06
"Level12","FOODS_3_548","TX_3",33.28,8.531198e-06
"Level12","FOODS_3_549","TX_3",15.26,3.911842e-06
"Level12","FOODS_3_550","TX_3",5.96,1.527823e-06
"Level12","FOODS_3_551","TX_3",189.6,4.8603221e-05
"Level12","FOODS_3_552","TX_3",51.48,1.3196697e-05
"Level12","FOODS_3_553","TX_3",38.4,9.84369e-06
"Level12","FOODS_3_554","TX_3",17.4,4.460422e-06
"Level12","FOODS_3_555","TX_3",1076.88,0.000276053991
"Level12","FOODS_3_556","TX_3",7.68,1.968738e-06
"Level12","FOODS_3_557","TX_3",317.44,8.1374507e-05
"Level12","FOODS_3_558","TX_3",14.9,3.819557e-06
"Level12","FOODS_3_559","TX_3",72,1.8456919e-05
"Level12","FOODS_3_560","TX_3",154.86,3.9697757e-05
"Level12","FOODS_3_561","TX_3",315.88,8.0974607e-05
"Level12","FOODS_3_562","TX_3",323.7,8.2979233e-05
