"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49"
"226","H226",124.652482269504,122.439716312057,120.22695035461,118.751773049646,116.539007092199,115.063829787234,117.276595744681,128.340425531915,140.141843971631,149.730496453901,157.843971631206,164.482269503546,169.645390070922,172.595744680851,175.54609929078,176.283687943263,174.070921985816,170.382978723404,165.957446808511,157.843971631206,146.04255319149,137.191489361702,132.028368794326,128.340425531915,126.127659574468,123.177304964539,120.964539007092,118.751773049646,117.276595744681,115.801418439716,117.276595744681,129.81560283688,140.879432624114,150.468085106383,158.581560283688,165.219858156028,170.382978723404,172.595744680851,175.54609929078,177.021276595745,174.808510638298,171.120567375887,166.695035460993,159.31914893617,146.04255319149,137.929078014185,133.503546099291,129.81560283688
"227","H227",110.15305466238,106.541479099679,104.133762057878,101.726045016078,99.9202572347271,98.7163987138268,101.124115755627,110.15305466238,119.783922829582,128.812861736335,136.637942122187,142.657234726689,146.87073954984,149.880385852091,152.890032154341,152.890032154341,152.890032154341,149.880385852091,146.26881028939,139.647588424438,128.812861736335,122.191639871383,116.774276527332,113.162700964631,110.15305466238,107.143408360129,104.133762057878,102.327974276528,100.522186495177,98.7163987138268,101.124115755627,110.15305466238,120.385852090033,128.812861736335,136.637942122187,143.259163987139,146.87073954984,149.880385852091,152.890032154341,152.288102893891,152.288102893891,149.880385852091,146.26881028939,139.647588424438,128.812861736335,122.191639871383,116.774276527332,113.162700964631
"228","H228",72.7251798561152,75.8676258992807,81.2546762589929,88.4374100719426,94.7223021582735,100.558273381295,105.047482014389,108.638848920863,110.88345323741,112.230215827338,112.679136690648,111.781294964029,109.985611510792,106.843165467626,102.353956834533,94.7223021582735,90.23309352518,86.6417266187052,83.4992805755397,79.0100719424462,77.2143884892087,74.969784172662,73.6230215827339,72.7251798561152,75.8676258992807,81.2546762589929,88.4374100719426,95.1712230215829,100.558273381295,105.496402877698,108.638848920863,110.88345323741,112.679136690648,112.679136690648,111.781294964029,110.434532374101,107.292086330935,102.802877697842,95.1712230215829,90.23309352518,86.6417266187052,83.9482014388491,79.0100719424462,77.2143884892087,75.4187050359713,73.6230215827339,72.7251798561152,76.3165467625901
"229","H229",118.102973168964,114.709209572154,111.315445975345,109.279187817259,107.242929659174,107.921682378536,117.424220449602,129.641769398115,139.823060188543,148.646845540247,156.79187817259,162.221899927485,166.973168963018,169.688179840465,171.724437998551,171.724437998551,171.045685279189,167.651921682379,161.543147208123,152.040609137057,139.144307469181,130.999274836839,125.569253081944,121.496736765773,118.102973168964,114.709209572154,111.315445975345,109.279187817259,107.242929659174,107.921682378536,117.424220449602,129.641769398115,139.823060188543,149.325598259609,156.79187817259,162.221899927485,166.973168963018,169.688179840465,171.724437998551,171.724437998551,170.366932559827,167.651921682379,162.221899927485,152.040609137057,139.144307469181,130.999274836839,125.569253081944,121.496736765773
"230","H230",25.5323406789755,27.0932698034544,28.2082191780822,29.1001786777844,29.6576533650982,29.769148302561,29.6576533650982,29.2116736152471,28.3197141155449,26.9817748659916,25.1978558665872,23.5254318046456,22.4104824300178,21.4070279928529,19.846098868374,19.2886241810601,18.842644431209,18.5081596188207,18.3966646813579,19.0656343061346,20.2920786182251,21.9645026801667,23.8599166170339,25.6438356164383,27.2047647409172,28.3197141155449,29.2116736152471,29.769148302561,29.9921381774866,29.769148302561,29.3231685527099,28.5427039904705,27.2047647409172,25.30935080405,23.6369267421084,22.5219773674806,21.5185229303156,19.9575938058368,19.4001191185229,18.9541393686718,18.6196545562835,18.5081596188207,19.0656343061346,20.4035735556879,22.0759976176295,23.9714115544967,25.7553305539011,27.31625967838
"231","H231",104.374100719425,102.129496402878,99.8848920863313,97.6402877697845,96.5179856115111,94.834532374101,95.9568345323744,104.935251798561,115.597122302159,124.575539568346,132.431654676259,138.604316546763,143.654676258993,147.021582733813,149.26618705036,149.827338129497,149.827338129497,148.143884892087,143.654676258993,138.604316546763,128.503597122303,118.402877697842,112.230215827338,108.302158273382,104.935251798561,102.690647482015,100.446043165468,97.6402877697845,96.5179856115111,95.3956834532377,96.5179856115111,104.935251798561,115.597122302159,125.136690647482,132.992805755396,138.604316546763,143.654676258993,147.021582733813,149.26618705036,149.26618705036,149.827338129497,147.58273381295,143.654676258993,138.604316546763,129.064748201439,118.402877697842,112.230215827338,108.302158273382
"232","H232",115.071428571429,113.785714285715,111.214285714287,108.000000000001,106.071428571429,104.785714285715,111.857142857144,122.142857142858,132.428571428572,140.785714285715,148.500000000001,154.285714285715,158.785714285715,162.000000000001,163.285714285715,164.57142857143,163.285714285715,160.07142857143,154.928571428573,147.214285714287,136.285714285715,128.57142857143,124.07142857143,120.214285714287,116.357142857144,114.428571428572,111.857142857144,109.285714285715,106.714285714287,105.428571428572,113.142857142858,123.428571428572,133.714285714287,142.07142857143,149.142857142858,154.928571428573,159.428571428573,162.642857142858,164.57142857143,165.214285714287,163.928571428573,160.714285714287,155.57142857143,148.500000000001,136.928571428572,129.214285714287,124.714285714287,120.857142857144
"233","H233",178.005037783375,174.468513853904,172.110831234257,169.75314861461,168.574307304786,167.395465994962,166.216624685138,163.858942065491,169.75314861461,192.151133501259,214.549118387909,231.052896725441,242.841309823678,249.91435768262,251.093198992443,251.093198992443,246.377833753149,235.768261964735,220.443324937028,202.760705289672,193.329974811083,187.435768261965,183.899244332494,181.541561712846,179.183879093199,175.647355163728,174.468513853904,172.110831234257,170.931989924433,168.574307304786,168.574307304786,167.395465994962,173.289672544081,194.508816120907,216.906801007557,233.410579345088,244.020151133501,251.093198992443,254.629722921914,253.450881612091,248.735516372796,238.125944584383,221.622166246851,205.11838790932,195.68765743073,190.972292191436,186.256926952141,183.899244332494
"234","H234",132.6,130.866666666667,128.266666666667,127.4,124.8,123.933333333334,122.2,124.8,141.266666666667,155.133333333334,167.266666666667,176.8,183.733333333334,188.933333333334,190.666666666667,191.533333333334,188.066666666667,181.133333333334,170.733333333334,154.266666666667,146.466666666667,143,140.4,136.933333333334,134.333333333334,132.6,130,128.266666666667,126.533333333334,124.8,123.933333333334,127.4,142.133333333334,156.866666666667,169,178.533333333334,185.466666666667,189.8,192.4,192.4,188.933333333334,182.866666666667,171.6,156,148.2,144.733333333334,141.266666666667,138.666666666667
"235","H235",144.704500978474,141.956947162427,140.125244618396,138.293542074365,135.545988258318,134.630136986302,132.798434442271,133.714285714286,148.367906066537,164.853228962819,179.506849315069,191.412915851273,200.57142857143,206.982387475539,210.645792563602,212.477495107633,209.729941291586,204.234833659492,194.16046966732,175.843444227007,164.853228962819,157.526418786694,152.947162426615,149.283757338553,145.62035225049,142.872798434443,141.041095890412,139.20939334638,137.377690802349,135.545988258318,133.714285714286,134.630136986302,149.283757338553,166.68493150685,181.338551859101,193.244618395304,202.403131115461,208.814090019571,212.477495107633,213.393346379649,211.561643835618,206.066536203524,195.076320939336,177.675146771038,166.68493150685,159.358121330725,153.863013698631,151.115459882584
"236","H236",151.809917355372,146.00826446281,141.173553719008,136.338842975207,132.471074380165,130.537190082645,136.338842975207,145.04132231405,155.677685950413,167.280991735537,179.851239669421,192.421487603306,204.99173553719,215.628099173554,223.363636363636,228.198347107438,230.132231404959,228.198347107438,221.429752066116,209.826446280992,194.355371900826,180.818181818182,170.181818181818,160.512396694215,152.776859504132,147.942148760331,142.140495867769,137.305785123967,133.438016528926,131.504132231405,137.305785123967,146.00826446281,156.644628099174,168.247933884297,180.818181818182,193.388429752066,204.99173553719,215.628099173554,224.330578512397,229.165289256198,230.132231404959,228.198347107438,221.429752066116,209.826446280992,194.355371900826,180.818181818182,170.181818181818,161.479338842975
"237","H237",190.489019033675,180.896046852123,172.673499267936,167.191800878477,161.710102489019,158.96925329429,168.562225475842,195.970717423133,220.638360175696,243.935578330893,265.862371888726,287.789165446559,306.975109809663,322.049780380674,334.383601756955,341.235724743778,343.976573938507,338.494875549048,324.790629575403,300.12298682284,265.862371888726,239.824304538799,217.897510980966,201.452415812592,190.489019033675,180.896046852123,172.673499267936,167.191800878477,161.710102489019,158.96925329429,168.562225475842,194.600292825769,219.267935578331,242.565153733529,264.491947291362,286.418740849195,305.604685212299,320.679355783309,333.01317715959,339.865300146413,341.235724743778,335.754026354319,323.420204978038,298.752562225476,264.491947291362,238.453879941435,217.897510980966,201.452415812592
"238","H238",134.259168704157,128.919315403423,120.528117359414,114.425427872861,108.322738386308,103.745721271394,112.899755501223,126.630806845966,141.887530562348,157.907090464548,173.926650366749,189.18337408313,203.677261613693,217.408312958436,226.562347188265,231.902200488998,233.427872860637,229.613691931541,220.459657701712,205.202933985331,184.606356968216,167.061124694377,155.618581907091,147.227383863081,135.022004889976,130.444987775062,122.053789731052,115.18826405868,109.085574572128,104.508557457213,112.899755501223,127.393643031785,142.650366748167,159.432762836186,174.689486552568,189.946210268949,205.202933985331,218.933985330074,228.088019559903,234.190709046456,234.953545232275,231.902200488998,222.748166259169,207.491442542788,186.132029339854,168.586797066015,157.144254278729,148.753056234719
"239","H239",128.833460076046,126.698098859316,123.139163498099,119.580228136882,116.733079847909,115.309505703422,115.309505703422,123.139163498099,134.527756653993,147.339923954373,158.016730038023,166.558174904943,172.25247148289,177.234980988593,180.082129277567,180.79391634981,180.082129277567,177.946768060837,174.38783269962,167.269961977187,157.30494296578,148.051711026616,141.645627376426,135.951330798479,129.545247148289,127.409885931559,123.850950570342,121.715589353612,118.868441064639,116.021292775666,116.733079847909,124.562737642586,135.951330798479,148.76349809886,159.44030418251,167.98174904943,173.676045627377,178.65855513308,182.217490494297,182.92927756654,182.217490494297,180.082129277567,175.811406844107,168.693536121673,158.728517110266,150.187072243346,143.069201520913,137.374904942966
"240","H240",8.54502312487431,8.99674240900864,9.56139151417655,10.0131107983109,10.3142569877338,10.5024733561231,10.6530464508345,10.6154031771566,10.6530464508345,10.5401166298009,8.50737985119645,8.99674240900864,9.56139151417655,10.0131107983109,10.3142569877338,10.5401166298009,10.6530464508345,10.6530464508345,10.6530464508345,10.5777599034788,8.50737985119645,8.99674240900864,9.56139151417655,10.0131107983109,10.3142569877338,10.5777599034788,10.6906897245124,10.6530464508345,10.6906897245124,10.5777599034788,8.46973657751859,8.95909913533078,9.52374824049869,10.0131107983109,10.2766137140559,10.5401166298009,10.6530464508345,10.6530464508345,10.6530464508345,10.5401166298009,8.43209330384073,8.92145586165292,9.48610496682082,9.97546752463301,10.2766137140559,10.5024733561231,10.6154031771566,10.6154031771566
"241","H241",931.272727272726,912.363636363635,898.181818181817,888.727272727271,879.272727272726,869.81818181818,865.090909090908,865.090909090908,921.81818181818,1049.45454545454,1125.09090909091,1162.90909090909,1186.54545454545,1196,1191.27272727273,1172.36363636363,1144,1115.63636363636,1073.09090909091,1030.54545454545,1006.90909090909,983.272727272726,964.363636363635,940.727272727271,931.272727272726,912.363636363635,898.181818181817,888.727272727271,879.272727272726,874.545454545453,869.81818181818,865.090909090908,926.545454545453,1054.18181818182,1125.09090909091,1162.90909090909,1186.54545454545,1196,1191.27272727273,1172.36363636363,1148.72727272727,1115.63636363636,1073.09090909091,1030.54545454545,1006.90909090909,983.272727272726,964.363636363635,940.727272727271
"242","H242",363.315789473683,350.999999999999,344.842105263157,335.605263157894,329.447368421052,329.447368421052,347.921052631578,381.78947368421,415.657894736841,443.368421052631,464.921052631578,489.552631578946,508.026315789472,520.342105263157,532.657894736841,535.736842105262,532.657894736841,520.342105263157,501.86842105263,471.07894736842,434.131578947367,406.421052631578,387.947368421052,375.631578947367,363.315789473683,354.07894736842,344.842105263157,335.605263157894,332.526315789473,332.526315789473,347.921052631578,381.78947368421,412.57894736842,440.289473684209,464.921052631578,489.552631578946,504.947368421051,520.342105263157,532.657894736841,535.736842105262,532.657894736841,520.342105263157,498.789473684209,471.07894736842,434.131578947367,406.421052631578,387.947368421052,375.631578947367
"243","H243",103.749397590362,102.621686746989,100.930120481928,99.8024096385548,98.1108433734946,97.5469879518078,103.749397590362,114.46265060241,124.612048192772,131.9421686747,138.708433734941,143.219277108435,145.474698795182,147.166265060242,147.166265060242,145.474698795182,142.655421686748,138.144578313254,132.506024096386,125.175903614459,117.281927710844,113.334939759037,110.515662650603,107.696385542169,104.877108433736,103.185542168675,101.493975903615,99.8024096385548,98.6746987951813,98.1108433734946,104.877108433736,115.026506024097,125.175903614459,133.069879518073,139.272289156627,143.219277108435,146.038554216868,147.730120481929,147.730120481929,145.474698795182,142.655421686748,138.708433734941,133.069879518073,125.739759036145,117.845783132531,113.898795180724,110.515662650603,108.260240963856
"244","H244",6.52410794219209,6.79345184806241,7.00294155262821,7.27228545849853,7.45184806241207,7.60148356567336,7.72119196828239,7.72119196828239,7.66133776697787,7.54162936436884,7.30221255915078,7.00294155262821,6.73359764675789,6.52410794219209,5.71607622458115,5.92556592914695,6.25476403632178,6.58396214349661,6.82337894871467,7.06279575393273,7.30221255915078,7.51170226371659,7.66133776697787,7.75111906893464,7.7810461695869,7.72119196828239,7.5715564650211,7.3620667604553,7.06279575393273,6.76352474741015,6.58396214349661,5.7460033252334,5.9554930297992,6.28469113697404,6.61388924414887,6.85330604936692,7.09272285458498,7.30221255915078,7.51170226371659,7.69126486763013,7.75111906893464,7.7810461695869,7.72119196828239,7.60148356567336,7.39199386110756,7.09272285458498,6.82337894871467,6.61388924414887
"245","H245",107.749525616699,104.789373814042,102.421252371917,99.4611005692607,97.6850094876667,95.9089184060728,97.0929791271354,105.381404174574,116.037950664137,125.510436432638,133.798861480077,139.71916508539,145.047438330172,148.59962049336,151.559772296016,152.743833017079,153.33586337761,152.743833017079,149.191650853891,143.863377609109,134.98292220114,125.510436432638,117.814041745731,113.077798861481,108.34155597723,105.381404174574,102.421252371917,100.053130929792,98.2770398481981,96.5009487666041,97.6850094876667,105.973434535105,116.629981024669,126.10246679317,134.390891840608,140.903225806453,145.639468690703,149.783681214422,152.151802656548,153.33586337761,153.927893738142,153.33586337761,149.783681214422,144.455407969641,136.166982922202,126.10246679317,118.998102466794,113.669829222012
"246","H246",108.946182728411,107.188986232792,104.846057571965,103.088861076346,101.331664580726,100.160200250313,105.431789737172,113.632040050063,121.832290362954,128.861076345432,135.304130162704,140.575719649563,144.675844806008,147.604505632041,149.947434292867,149.947434292867,148.190237797247,145.261576971215,141.161451814769,133.546933667085,127.103879849813,121.832290362954,117.732165206509,113.632040050063,109.531914893618,108.360450563205,106.017521902379,103.674593241552,101.917396745933,101.331664580726,106.603254067585,114.803504380476,122.418022528161,129.446808510639,135.889862327911,141.161451814769,145.261576971215,148.190237797247,150.533166458073,150.533166458073,148.775969962454,145.847309136421,141.161451814769,134.132665832291,127.103879849813,122.418022528161,118.317897371715,114.803504380476
"247","H247",11.1589883334753,10.840160095376,10.6010389168015,11.4778165715746,13.1516648215958,14.9849271906668,16.8181895597377,18.4123307502342,19.847057821681,21.0426637145533,21.9991484288512,22.6368049050498,22.9556331431491,22.7962190240995,21.9991484288512,20.6441284169292,18.5717448692838,16.2602401430639,14.6660989525675,13.7096142382696,12.9125436430214,11.8763518691987,11.5575236310994,11.2386953930001,10.840160095376,10.6010389168015,11.5575236310994,13.2313718811207,15.0646342501916,16.8181895597377,18.492037809759,20.0064719407306,21.202077833603,22.1585625479009,22.7962190240995,23.0353402026739,22.9556331431491,22.1585625479009,20.8035425359789,18.6514519288086,16.3399472025888,14.8255130716171,13.7893212977944,13.071957762071,11.9560589287235,11.6372306906242,11.2386953930001,10.9198671549008
"248","H248",22.8931781346692,22.4794459997053,21.9278031530868,21.5140710181229,21.3761603064682,22.4794459997053,23.8585531162516,25.9272137910711,28.1337851775453,29.7887137174009,30.8919994106379,31.8573743922204,32.2711065271843,32.5469279504935,32.2711065271843,31.5815529689111,30.7540886989833,29.2370708707823,27.5821423309267,26.6167673493443,25.9272137910711,25.0997495211433,23.720642404597,23.1689995579785,22.6173567113599,22.203624576396,21.6519817297775,21.5140710181229,22.6173567113599,24.1343745395609,26.0651245027258,28.4096066008545,29.9266244290555,31.1678208339472,31.995285103875,32.5469279504935,32.6848386621482,32.5469279504935,31.8573743922204,30.8919994106379,29.374981582437,27.7200530425814,26.8925887726536,26.0651245027258,25.237660232798,23.8585531162516,23.3069102696331,22.7552674230146
"249","H249",21.4266019913199,22.3824355374011,23.0196579014552,23.1789634924688,23.099310696962,22.3824355374011,20.9486852182793,18.9573653306102,16.7270870564208,15.3729895328057,14.4968087822313,13.7002808271637,12.585141690069,12.1868777125351,11.7886137350013,11.4700025529742,11.2310441664539,12.2665305080419,14.0985448046975,15.8509063058463,17.5236150114884,19.037018126117,20.391115649732,21.5859075823335,22.5417411284146,23.1789634924688,23.3382690834823,23.2586162879755,22.4620883329079,21.0283380137861,19.037018126117,16.8067398519275,15.4526423283125,14.5764615777381,13.7799336226704,12.6647944855757,12.2665305080419,11.8682665305081,11.6293081439878,11.2310441664539,12.4258360990554,14.1781976002043,16.0102118968599,17.6032678069952,19.1963237171305,20.4707684452387,21.5859075823335,22.6213939239214
"250","H250",116.8281938326,114.766519823789,112.017621145375,109.268722466961,107.894273127754,109.268722466961,118.88986784141,129.885462555067,141.568281938327,150.502202643173,157.374449339208,161.497797356829,163.55947136564,164.246696035243,164.246696035243,162.185022026433,158.748898678415,153.93832599119,148.440528634362,140.881057268723,132.634361233481,128.51101321586,124.387665198239,120.951541850221,117.515418502203,115.453744493393,112.704845814979,110.643171806168,108.581497797357,109.955947136564,118.88986784141,130.57268722467,142.25550660793,151.189427312776,158.061674008811,162.185022026433,164.933920704847,165.62114537445,164.933920704847,162.872246696036,160.123348017622,155.312775330397,149.814977973569,142.25550660793,134.696035242291,129.198237885463,125.762114537446,122.325991189428
"251","H251",100.030534351146,98.9312977099246,97.2824427480925,95.6335877862604,94.5343511450391,95.0839694656497,100.580152671757,108.274809160306,117.068702290077,123.664122137406,129.709923664123,133.557251908398,136.854961832062,139.053435114505,139.053435114505,138.503816793894,135.755725190841,132.458015267177,126.96183206107,119.816793893131,113.770992366413,109.374045801528,106.076335877864,103.32824427481,100.030534351146,99.4809160305353,97.8320610687032,96.1832061068711,95.0839694656497,95.6335877862604,101.129770992367,108.824427480917,117.068702290077,124.213740458016,129.709923664123,134.106870229009,137.404580152673,139.053435114505,139.603053435116,139.053435114505,136.305343511452,133.007633587787,127.511450381681,120.366412213742,114.320610687024,109.923664122138,106.625954198474,103.877862595421
"252","H252",98.3593220338985,95.7152542372883,94.1288135593222,92.013559322034,90.95593220339,91.484745762712,99.4169491525425,107.877966101695,115.810169491526,122.684745762712,128.501694915254,132.732203389831,135.905084745763,138.549152542373,139.606779661017,139.077966101695,138.020338983051,134.318644067797,130.088135593221,123.213559322034,115.281355932204,109.464406779661,105.233898305085,102.061016949153,98.8881355932205,96.7728813559324,94.6576271186442,93.0711864406781,91.484745762712,92.013559322034,99.9457627118646,108.935593220339,116.86779661017,123.213559322034,129.030508474576,133.789830508475,136.962711864407,139.077966101695,140.135593220339,139.606779661017,138.020338983051,134.847457627119,130.088135593221,123.742372881356,115.810169491526,109.993220338983,106.291525423729,102.589830508475
"253","H253",131.146514935989,127.152204836416,123.157894736843,119.163584637269,115.834992887625,113.17211948791,110.509246088194,117.166429587483,129.149359886203,142.46372688478,155.112375533429,165.763869132291,175.749644381224,183.738264580371,189.729729729731,192.392603129446,193.724039829304,191.061166429588,185.735419630157,177.081081081082,161.769559032718,150.452347083927,141.798008534851,136.47226173542,131.146514935989,127.817923186345,123.823613086772,119.829302987198,116.500711237554,113.837837837838,111.174964438123,117.832147937412,129.815078236131,142.46372688478,155.112375533429,166.42958748222,176.415362731153,184.4039829303,190.39544807966,193.058321479375,193.724039829304,191.726884779517,187.066856330015,177.746799431011,161.769559032718,150.452347083927,142.46372688478,137.137980085349
"254","H254",105.836213373404,105.13298271976,104.429752066116,103.37490608565,101.61682945154,99.1555221637867,98.1006761833209,97.0458302028551,96.3425995492112,95.9909842223893,94.5845229151015,94.2329075882796,93.8812922614576,93.5296769346357,93.5296769346357,93.5296769346357,94.5845229151015,99.8587528174306,103.023290758828,104.429752066116,105.484598046582,105.836213373404,106.187828700225,105.836213373404,105.13298271976,104.429752066116,103.37490608565,101.61682945154,99.1555221637867,97.749060856499,97.0458302028551,95.9909842223893,95.6393688955673,94.5845229151015,94.2329075882796,93.8812922614576,93.5296769346357,93.5296769346357,93.5296769346357,94.5845229151015,99.8587528174306,103.023290758828,104.429752066116,105.836213373404,106.187828700225,106.187828700225,106.187828700225,105.484598046582
"255","H255",24.9641781051222,23.6062939404085,22.0395045195849,21.0994308670907,20.1593572145966,18.592567793773,17.8613993973887,17.1302310010044,16.6079678607298,16.0857047204553,16.6079678607298,18.8014730498828,20.8905256109809,22.6662202879143,24.128557080683,25.3819886173418,26.5309675259458,27.366588550385,27.9933043187144,28.2022095748243,28.0977569467694,27.6799464345497,26.7398727820556,25.2775359892869,23.8151991965183,22.3528624037496,21.3083361232005,20.4727150987613,18.9059256779377,18.0703046534985,17.4435888851691,16.9213257448946,16.39906260462,17.0257783729495,19.1148309340476,21.2038834951456,22.8751255440241,24.3374623367928,25.6953465015065,26.8443254101105,27.6799464345497,28.3066622028792,28.515567458989,28.4111148309341,27.9933043187144,26.9487780381654,25.4864412453967,24.128557080683
"256","H256",155.021329987453,146.800501882058,143.277289836889,139.754077791719,137.405269761606,135.056461731493,132.707653701381,132.707653701381,139.754077791719,166.765370138018,193.776662484317,211.392722710164,221.962358845672,227.834378920954,230.183186951067,227.834378920954,223.136762860728,214.915934755333,199.648682559599,183.207026348809,172.6373902133,166.765370138018,160.893350062736,156.19573400251,155.021329987453,147.974905897115,143.277289836889,139.754077791719,137.405269761606,136.23086574655,133.882057716437,132.707653701381,140.928481806776,167.939774153075,194.951066499373,212.56712672522,224.311166875785,230.183186951067,232.53199498118,230.183186951067,225.485570890841,216.09033877039,201.997490589712,184.381430363865,173.811794228357,167.939774153075,162.067754077792,157.370138017566
"257","H257",115.388429752067,114.743801652894,112.165289256199,110.231404958679,107.652892561984,105.719008264464,105.719008264464,114.09917355372,125.057851239671,136.016528925621,143.10743801653,149.553719008266,154.066115702481,157.933884297522,160.512396694216,161.801652892563,161.801652892563,159.223140495869,156.000000000001,149.553719008266,139.884297520662,132.793388429753,126.991735537191,122.479338842976,117.322314049588,116.033057851241,113.454545454546,110.876033057852,108.942148760332,107.008264462811,107.008264462811,115.388429752067,126.347107438018,136.661157024795,144.396694214877,150.842975206613,155.355371900828,159.223140495869,161.801652892563,162.446280991737,162.446280991737,159.867768595043,156.644628099175,150.198347107439,140.528925619836,133.438016528927,128.280991735538,123.768595041323
"258","H258",118.111261872457,116.206241519675,113.031207598373,110.491180461331,108.586160108549,105.411126187246,104.141112618725,109.85617367707,119.381275440978,128.906377204886,137.796472184533,145.416553595659,150.496607869743,154.941655359567,158.11668928087,160.021709633651,160.021709633651,157.481682496609,154.306648575306,149.226594301222,141.606512890096,135.256445047491,129.541383989146,125.731343283583,118.746268656717,117.476255088196,113.666214382633,111.761194029852,109.221166892809,106.681139755767,105.411126187246,111.126187245591,120.016282225238,129.541383989146,138.431478968793,145.416553595659,151.131614654004,154.941655359567,158.75169606513,160.021709633651,160.021709633651,158.11668928087,154.941655359567,149.861601085483,142.241519674357,135.891451831751,130.176390773407,126.366350067844
"259","H259",107.84473197782,106.114602587801,103.231053604437,100.924214417746,98.6173752310543,97.4639556377087,103.231053604437,111.881700554529,121.109057301295,129.182994454714,134.950092421443,140.140480591498,144.754158964881,148.214417744918,149.944547134936,150.521256931609,149.367837338264,147.060998151572,142.44731977819,134.950092421443,125.722735674677,120.532347504622,116.495378927912,113.035120147875,108.421441774492,106.691312384474,104.384473197783,102.077634011091,99.7707948244,98.6173752310543,104.384473197783,113.035120147875,121.685767097968,129.759704251387,136.103512014788,140.717190388171,145.330868761554,148.791127541591,150.521256931609,151.097966728282,150.521256931609,147.637707948245,143.024029574862,136.103512014788,126.29944547135,120.532347504622,116.495378927912,113.611829944548
"260","H260",106.668257756564,104.434367541766,101.64200477327,98.8496420047736,96.6157517899765,95.4988066825779,101.083532219571,110.577565632459,119.513126491647,127.331742243437,134.591885441528,140.176610978521,144.085918854416,147.436754176611,149.670644391409,150.229116945108,149.670644391409,147.436754176611,143.527446300716,137.384248210024,127.331742243437,119.513126491647,115.045346062053,111.136038186158,107.226730310263,104.434367541766,101.64200477327,98.8496420047736,96.6157517899765,95.4988066825779,101.64200477327,110.577565632459,119.513126491647,127.331742243437,134.591885441528,139.618138424821,144.085918854416,146.878281622912,149.112171837709,149.670644391409,149.670644391409,147.436754176611,143.527446300716,137.384248210024,127.331742243437,119.513126491647,115.045346062053,111.136038186158
"261","H261",50.7786966589482,56.6615944426068,63.1637446245453,69.6658948064838,75.8584187892824,81.4316903738011,85.1472047634802,87.9338405557396,89.4819715514392,89.4819715514392,88.8627191531594,86.3857095600399,81.4316903738011,73.381409196163,68.1177638107842,63.4733708236853,59.7578564340061,53.5653324512076,50.1594442606684,47.6824346675489,45.5150512735694,43.3476678795899,44.2765464770097,50.7786966589482,56.6615944426068,63.1637446245453,69.6658948064838,75.5487925901425,81.4316903738011,85.1472047634802,88.2434667548795,89.4819715514392,89.4819715514392,88.8627191531594,86.3857095600399,81.4316903738011,73.071782997023,67.8081376116443,63.1637446245453,59.7578564340061,53.5653324512076,50.1594442606684,47.6824346675489,45.5150512735694,43.03804168045,44.2765464770097,50.4690704598083,56.3519682434669
"262","H262",318.58575197889,311.176781002637,298.828496042215,286.480211081793,279.071240105539,274.131926121371,269.192612137202,276.601583113455,303.767810026384,345.751978891819,382.796833773085,412.432717678098,427.250659630605,424.78100263852,419.841688654351,409.963060686014,395.145118733507,375.387862796832,355.630606860156,350.691292875988,348.221635883903,343.282321899734,335.873350923481,330.934036939312,321.055408970975,311.176781002637,298.828496042215,288.949868073877,281.540897097624,274.131926121371,269.192612137202,276.601583113455,306.237467018468,345.751978891819,382.796833773085,412.432717678098,427.250659630605,424.78100263852,419.841688654351,409.963060686014,392.675461741423,375.387862796832,355.630606860156,350.691292875988,348.221635883903,343.282321899734,335.873350923481,330.934036939312
"263","H263",114.311227839791,111.238345370979,106.936309914643,102.019697964545,98.9468154957331,94.6447800393969,97.7176625082085,108.165462902168,123.529875246226,137.050558108997,148.727511490481,158.560735390678,167.779382797113,173.925147734736,177.61260669731,179.456336178597,177.61260669731,174.539724228498,168.393959290875,157.331582403153,141.967170059095,133.363099146423,127.831910702562,122.300722258701,114.925804333553,111.852921864742,106.936309914643,102.634274458307,99.5613919894954,95.2593565331592,97.7176625082085,108.165462902168,123.529875246226,137.050558108997,148.727511490481,158.560735390678,167.16480630335,173.310571240974,176.998030203547,178.841759684834,177.61260669731,173.925147734736,167.779382797113,157.331582403153,141.967170059095,133.363099146423,127.2173342088,122.300722258701
"264","H264",297.53642384106,288.238410596027,283.589403973511,277.390728476822,275.84105960265,272.741721854305,269.642384105961,268.092715231789,282.039735099338,308.384105960266,331.629139072849,350.225165562915,361.07284768212,368.821192052981,371.920529801326,370.370860927153,365.721854304637,356.423841059604,340.927152317882,328.529801324504,320.781456953643,313.033112582782,306.834437086094,299.086092715233,297.53642384106,288.238410596027,283.589403973511,277.390728476822,275.84105960265,272.741721854305,269.642384105961,268.092715231789,282.039735099338,308.384105960266,331.629139072849,350.225165562915,362.622516556292,370.370860927153,373.470198675498,371.920529801326,367.271523178809,357.973509933776,342.476821192054,330.079470198676,322.331125827815,314.582781456954,308.384105960266,300.635761589405
